"projectID";"topic";"title"
"860843";"MSCA-ITN-2019";"Innovative Training Networks"
"101022686";"LC-SC3-RES-20-2020";"Efficient combination of Concentrated Solar Power and desalination (with particular focus on the Gulf Cooperation Council (GCC) region)"
"101036449";"LC-GD-8-1-2020";"Innovative, systemic zero-pollution solutions to protect health, environment and natural resources from persistent and mobile chemicals"
"821427";"SC5-12-2018";"EU-India water co-operation"
"709382";"MSCA-IF-2015-EF";"Marie Skłodowska-Curie Individual Fellowships (IF-EF)"
"869318";"CE-SC5-04-2019";"Building a water-smart economy and society"
"881495";"EIC-SMEInst-2018-2020";"SME instrument"
"664114";"SC5-20-2014-1";"Boosting the potential of small businesses for eco-innovation and a sustainable supply of raw materials"
"101032614";"MSCA-IF-2020";"Individual Fellowships"
"101038060";"WF-03-2020";"Widening Fellowships"
"816954";"EIC-SMEInst-2018-2020";"SME instrument"
"773903";"SFS-47-2017";"Management of soil water resources in the EU and China and its impact on agro-ecosystem functions"
"745228";"SMEInst-09-2016-2017";"Stimulating the innovation potential of SMEs for a low carbon and efficient energy system"
"746965";"MSCA-IF-2016";"Individual Fellowships"
"889836";"EIC-SMEInst-2018-2020";"SME instrument"
"826775";"EIC-SMEInst-2018-2020";"SME instrument"
"815889";"EIC-SMEInst-2018-2020";"SME instrument"
"836144";"EIC-SMEInst-2018-2020";"SME instrument"
"699794";"MSCA-IF-2015-GF";"Marie Skłodowska-Curie Individual Fellowships (IF-GF)"
"719443";"SC5-20-2015-1";"Boosting the potential of small businesses for eco-innovation and a sustainable supply of raw materials"
"868978";"EIC-SMEInst-2018-2020";"SME instrument"
"855523";"EIC-SMEInst-2018-2020";"SME instrument"
"715634";"ERC-2016-STG";"ERC Starting Grant"
"846316";"MSCA-IF-2018";"Individual Fellowships"
"713533";"ERC-PoC-2015";"ERC Proof of Concept Grant"
"832464";"MSCA-IF-2018";"Individual Fellowships"
"836377";"EIC-SMEInst-2018-2020";"SME instrument"
"834355";"EIC-SMEInst-2018-2020";"SME instrument"
"886609";"JTI-CS2-2019-CFP10-AIR-03-08";"Disassembly and recycling of innovative structures made of different Al-Li alloys"
"739507";"INNOSUP-02-2016";"European SME innovation Associate - pilot"
"705529";"MSCA-IF-2015-EF";"Marie Skłodowska-Curie Individual Fellowships (IF-EF)"
"807611";"SMEInst-11-2016-2017";"Boosting the potential of small businesses in the areas of climate action, environment, resource efficiency and raw materials"
"827310";"EIC-SMEInst-2018-2020";"SME instrument"
"861369";"MSCA-ITN-2019";"Innovative Training Networks"
"832514";"EIC-SMEInst-2018-2020";"SME instrument"
"877210";"EIC-SMEInst-2018-2020";"SME instrument"
"805411";"ERC-2018-STG";"ERC Starting Grant"
"826244";"CE-BIOTEC-04-2018";"New biotechnologies for environmental remediation (RIA)"
"945638";"EIC-SMEInst-2018-2020";"SME instrument"
"659144";"MSCA-IF-2014-EF";"Marie Skłodowska-Curie Individual Fellowships (IF-EF)"
"892933";"MSCA-IF-2019";"Individual Fellowships"
"676070";"MSCA-ITN-2015-EJD";"Marie Skłodowska-Curie Innovative Training Networks (ITN-EJD)"
"850054";"EIC-SMEInst-2018-2020";"SME instrument"
"792178";"MSCA-IF-2017";"Individual Fellowships"
"101003532";"CE-SC5-24-2020";"Improving the sorting, separation and recycling of composite and multi-layer materials"
"864792";"ERC-2019-COG";"ERC Consolidator Grant"
"642130";"SC5-13b-2014";"Strategic international dialogues and cooperation on raw materials with technologically advanced countries"
"636876";"MSCA-ITN-2014-ETN";"Marie Skłodowska-Curie Innovative Training Networks (ITN-ETN)"
"855329";"EIC-SMEInst-2018-2020";"SME instrument"
"812880";"MSCA-ITN-2018";"Innovative Training Networks"
"766649";"SMEInst-11-2016-2017";"Boosting the potential of small businesses in the areas of climate action, environment, resource efficiency and raw materials"
"638435";"ERC-StG-2014";"ERC Starting Grant"
"818940";"ERC-2018-COG";"ERC Consolidator Grant"
"725161";"ERC-2016-COG";"ERC Consolidator Grant"
"878308";"EIC-SMEInst-2018-2020";"SME instrument"
"969065";"EIC-SMEInst-2018-2020";"SME instrument"
"817191";"EIC-SMEInst-2018-2020";"SME instrument"
"729450";"SMEInst-07-2016-2017";"Stimulating the innovation potential of SMEs for sustainable and competitive agriculture, forestry, agri-food and bio-based sectors"
"811792";"EIC-SMEInst-2018-2020";"SME instrument"
"812938";"ERC-2018-PoC";"ERC Proof of Concept Grant"
"692197";"H2020-TWINN-2015";"Twinning"
"695459";"ERC-ADG-2015";"ERC Advanced Grant"
"876289";"EIC-SMEInst-2018-2020";"SME instrument"
"101023685";"BBI-2020-SO3-D4";"Demonstrate superior bio-based packaging solutions with minimal environmental damage"
"752405";"MSCA-IF-2016";"Individual Fellowships"
"703382";"MSCA-IF-2015-EF";"Marie Skłodowska-Curie Individual Fellowships (IF-EF)"
"798245";"MSCA-IF-2017";"Individual Fellowships"
"792508";"MSCA-IF-2017";"Individual Fellowships"
"799399";"MSCA-IF-2017";"Individual Fellowships"
"799440";"MSCA-IF-2017";"Individual Fellowships"
"656357";"MSCA-IF-2014-EF";"Marie Skłodowska-Curie Individual Fellowships (IF-EF)"
"768622";"NMBP-34-2017";"Governing innovation of nanotechnology through enhanced societal engagement"
"833420";"MSCA-IF-2018";"Individual Fellowships"
"805230";"ERC-2018-STG";"ERC Starting Grant"
"716216";"ERC-2016-STG";"ERC Starting Grant"
"724151";"ERC-2016-COG";"ERC Consolidator Grant"
"740342";"ERC-2016-ADG";"ERC Advanced Grant"
"704261";"MSCA-IF-2015-EF";"Marie Skłodowska-Curie Individual Fellowships (IF-EF)"
"689527";"SC5-13c-2015";"Innovation friendly minerals policy framework"
"685451";"NMP-14-2015";"ERA-NET on Materials (including Materials for Energy)"
"754494";"FETOPEN-04-2016-2017";"FET Innovation Launchpad"
"101032680";"MSCA-IF-2020";"Individual Fellowships"
"768919";"SPIRE-08-2017";"Carbon dioxide utilisation to produce added value chemicals"
"876748";"EIC-SMEInst-2018-2020";"SME instrument"
"949332";"ERC-2020-STG";"ERC STARTING GRANTS"
"854452";"EIC-SMEInst-2018-2020";"SME instrument"
"805074";"ERC-2018-STG";"ERC Starting Grant"
"746396";"MSCA-IF-2016";"Individual Fellowships"
"886474";"MSCA-IF-2019";"Individual Fellowships"
"768415";"ERC-2017-PoC";"ERC-Proof of Concept"
"753054";"MSCA-IF-2016";"Individual Fellowships"
"749549";"MSCA-IF-2016";"Individual Fellowships"
"867360";"WF-01-2018";"Widening Fellowships"
"898878";"MSCA-IF-2019";"Individual Fellowships"
"891097";"MSCA-IF-2019";"Individual Fellowships"
"846827";"MSCA-IF-2018";"Individual Fellowships"
"824260";"LC-SC3-SCC-1-2018-2019-2020";"Smart Cities and Communities"
"722433";"MSCA-ITN-2016";"Innovative Training Networks"
"638917";"ERC-StG-2014";"ERC Starting Grant"
"685648";"NMP-03-2015";"Manufacturing and control of nanoporous materials"
"648201";"ERC-CoG-2014";"ERC Consolidator Grant"
"101022975";"MSCA-IF-2020";"Individual Fellowships"
"839178";"MSCA-IF-2018";"Individual Fellowships"
"766747";"SMEInst-07-2016-2017";"Stimulating the innovation potential of SMEs for sustainable and competitive agriculture, forestry, agri-food and bio-based sectors"
"867414";"WF-01-2018";"Widening Fellowships"
"749774";"MSCA-IF-2016";"Individual Fellowships"
"640254";"ERC-StG-2014";"ERC Starting Grant"
"655271";"MSCA-IF-2014-EF";"Marie Skłodowska-Curie Individual Fellowships (IF-EF)"
"819318";"ERC-2018-COG";"ERC Consolidator Grant"
"841703";"MSCA-IF-2018";"Individual Fellowships"
"892998";"MSCA-IF-2019";"Individual Fellowships"
"755757";"SMEInst-02-2016-2017";"Accelerating the uptake of nanotechnologies advanced materials or advanced manufacturing and processing technologies by SMEs"
"746168";"MSCA-IF-2016";"Individual Fellowships"
"101020104";"MSCA-IF-2020";"Individual Fellowships"
"892680";"MSCA-IF-2019";"Individual Fellowships"
"807097";"CS2-GAM-2018-LPA";"Large Passengers Aircraft"
"832350";"MSCA-IF-2018";"Individual Fellowships"
"636494";"MG-1.1-2014";"Competitiveness of European Aviation through cost efficiency and innovation"
"101025164";"LC-SC3-B4E-13-2020";"Aggregation - Project Development Assistance"
"723246";"MG-2.2-2016";"Development, production and use of high performance and lightweight materials for vessels and equipment"
"683402";"SIE-01-2015-1";"Stimulating the innovation potential of SMEs for a low carbon energy system"
"663942";"SFS-08-2014-1";"Resource-efficient eco-innovative food production and processing"
"649489";"EURO-3-2014";"European societies after the crisis"
"875131";"LC-GV-03-2019";"User centric charging infrastructure"
"723994";"MG-4.4-2016";"Facilitating public procurement of innovative sustainable transport and mobility solutions in urban areas"
"807366";"SMEInst-09-2016-2017";"Stimulating the innovation potential of SMEs for a low carbon and efficient energy system"
"842467";"MSCA-IF-2018";"Individual Fellowships"
"769850";"GV-08-2017";"Electrified urban commercial vehicles integration with fast charging infrastructure"
"769033";"ART-07-2017";"Full-scale demonstration of urban road transport automation"
"646125";"LCE-08-2014";"Local / small-scale storage"
"768960";"MG-3.2-2017";"Protection of all road users in crashes"
"776962";"INNOSUP-05-2016-2017";"Peer learning of innovation agencies"
"781145";"SMEInst-10-2016-2017";"Small business innovation research for Transport and Smart Cities Mobility"
"651272";"DRS-17-2014-1";"Critical infrastructure protection topic 7: SME instrument topic: “Protection of Urban soft targets and urban critical infrastructures”"
"777695";"MSCA-RISE-2017";"Research and Innovation Staff Exchange"
"663444";"IT-1-2014-1";"Small business innovation research for Transport"
"690638";"MG-1.10-2015";"International cooperation in aeronautics with China"
"642121";"MSCA-ITN-2014-ETN";"Marie Skłodowska-Curie Innovative Training Networks (ITN-ETN)"
"101022491";"MSCA-IF-2020";"Individual Fellowships"
"744821";"LCE-22-2016";"International Cooperation with Brazil on advanced lignocellulosic biofuels"
"672474";"NMP-25-2014-1";"Accelerating the uptake of nanotechnologies, advanced materials or advanced manufacturing and processing technologies by SMEs"
"662728";"NMP-25-2014-1";"Accelerating the uptake of nanotechnologies, advanced materials or advanced manufacturing and processing technologies by SMEs"
"101023128";"MSCA-IF-2020";"Individual Fellowships"
"831912";"JTI-CS2-2018-CfP08-SYS-02-50";"Innovative RTM tooling for CFRP primary structural parts"
"101009642";"H2020-EIC-SMEInst-2020-4";"H2020-EIC Accelerator pilot –SME Instrument - Green Deal"
"650018";"Space-SME-2014-1";"SME Instrument"
"785463";"JTI-CS2-2017-CFP06-AIR-01-26";"Development of innovative and optimized stiffeners run-out for overall panel weight saving of composite wing"
"751921";"MSCA-IF-2016";"Individual Fellowships"
"865431";"JTI-CS2-2018-CFP09-AIR-02-68";"Spring-in prediction capability for large integral wing structure [SAT]"
"793787";"MSCA-IF-2017";"Individual Fellowships"
"830468";"EIC-SMEInst-2018-2020";"SME instrument"
"717070";"JTI-CS2-2015-CFP02-AIR-02-16";"Process development for composite frames manufacturing with high production rate and low cost"
"881778";"S2R-CFM-IP5-01-2019";"Smart, data-based assets and efficient rail freight operation"
"743831";"SMEInst-13-2016-2017";"Engaging SMEs in security research and development"
"692146";"H2020-TWINN-2015";"Twinning"
"684051";"NMP-25-2015";"Accelerating the uptake of nanotechnologies, advanced materials or advanced manufacturing and processing technologies by SMEs"
"869879";"EIC-FTI-2018-2020";"Fast Track to Innovation (FTI)"
"847593";"NFRP-2018-6";"European Joint Research Programme in the management and disposal of radioactive waste"
"769178";"MG-1.3-2017";"Maintaining industrial leadership in aeronautics"
"730811";"S2R-OC-IP5-02-2015";"Improved vehicle/train dynamics"
"840116";"ERC-2018-PoC";"ERC Proof of Concept Grant"
"823803";"MSCA-RISE-2018";"Research and Innovation Staff Exchange"
"884067";"EIC-SMEInst-2018-2020";"SME instrument"
"958277";"NMBP-38-2020";"Citizens and industrial technologies (CSA)"
"815264";"LC-SC3-JA-4-2018";"Support action in preparation of a Joint Programming activity"
"899287";"FETOPEN-01-2018-2019-2020";"FET-Open Challenging Current Thinking"
"895209";"MSCA-IF-2019";"Individual Fellowships"
"724188";"SMEInst-10-2016-2017";"Small business innovation research for Transport and Smart Cities Mobility"
"642067";"WASTE-1-2014";"Moving towards a circular economy through industrial symbiosis"
"101009316";"H2020-EIC-SMEInst-2020-4";"H2020-EIC Accelerator pilot –SME Instrument - Green Deal"
"696776";"IT-1-2015";"Small business innovation research for Transport"
"838077";"CE-SC3-NZE-2-2018";"Conversion of captured CO2"
"675528";"MSCA-ITN-2015-ETN";"Marie Skłodowska-Curie Innovative Training Networks (ITN-ETN)"
"755606";"JTI-CS2-2016-CFP04-ENG-03-14";"Fuel injector coking"
"818563";"ERC-2018-COG";"ERC Consolidator Grant"
"640798";"ERC-PoC-2014";"ERC Proof of Concept Grant"
"861842";"INNOSUP-02-2019-2020";"European SME innovation Associate - pilot"
"840264";"MSCA-IF-2018";"Individual Fellowships"
"694228";"ERC-ADG-2015";"ERC Advanced Grant"
"763911";"LCE-06-2017";"New knowledge and technologies"
"877606";"EIC-SMEInst-2018-2020";"SME instrument"
"727558";"SC1-PM-12-2016";"PCP - eHealth innovation in empowering the patient"
"691895";"SCC-01-2015";"Smart Cities and Communities solutions integrating energy, transport, ICT sectors through lighthouse (large scale demonstration - first of the kind) projects"
"786633";"MSCA-IF-2017";"Individual Fellowships"
"683150";"ERC-CoG-2015";"ERC Consolidator Grant"
"792314";"MSCA-IF-2017";"Individual Fellowships"
"840913";"MSCA-IF-2018";"Individual Fellowships"
"734473";"SMEInst-10-2016-2017";"Small business innovation research for Transport and Smart Cities Mobility"
"788558";"ERC-2017-ADG";"ERC Advanced Grant"
"890850";"MSCA-IF-2019";"Individual Fellowships"
"790471";"SMEInst-10-2016-2017";"Small business innovation research for Transport and Smart Cities Mobility"
"808608";"SMEInst-09-2016-2017";"Stimulating the innovation potential of SMEs for a low carbon and efficient energy system"
"693382";"INT-08-2015";"The European Union and the Eastern Partnership"
"855055";"EIC-SMEInst-2018-2020";"SME instrument"
"868144";"EIC-SMEInst-2018-2020";"SME instrument"
"683997";"SC5-20-2015-1";"Boosting the potential of small businesses for eco-innovation and a sustainable supply of raw materials"
"804065";"SMEInst-08-2016-2017";"Supporting SMEs efforts for the development - deployment and market replication of innovative solutions for blue growth"
"699899";"MSCA-IF-2015-EF";"Marie Skłodowska-Curie Individual Fellowships (IF-EF)"
"797002";"MSCA-IF-2017";"Individual Fellowships"
"787670";"MSCA-IF-2017";"Individual Fellowships"
"843161";"MSCA-IF-2018";"Individual Fellowships"
"741333";"MSCA-IF-2016";"Individual Fellowships"
"702296";"MSCA-IF-2015-EF";"Marie Skłodowska-Curie Individual Fellowships (IF-EF)"
"702950";"MSCA-IF-2015-EF";"Marie Skłodowska-Curie Individual Fellowships (IF-EF)"
"713677";"ERC-PoC-2015";"ERC Proof of Concept Grant"
"700108";"MSCA-IF-2015-EF";"Marie Skłodowska-Curie Individual Fellowships (IF-EF)"
"645241";"ICT-03-2014";"Advanced Thin, Organic and Large Area Electronics (TOLAE) technologies"
"101007958";"JTI-CS2-2020-CfP11-LPA-01-88";"Development of New digital Microphone-MEMS-Sensors for wind tunnels with open/closed test sections and flight tests"
"658813";"MSCA-IF-2014-EF";"Marie Skłodowska-Curie Individual Fellowships (IF-EF)"
"792387";"MSCA-IF-2017";"Individual Fellowships"
"890697";"MSCA-IF-2019";"Individual Fellowships"
"657726";"MSCA-IF-2014-EF";"Marie Skłodowska-Curie Individual Fellowships (IF-EF)"
"847845";"SC1-BHC-30-2019";"Towards risk-based screening strategies for non-communicable diseases"
"101032024";"MSCA-IF-2020";"Individual Fellowships"
"773710";"SMEInst-11-2016-2017";"Boosting the potential of small businesses in the areas of climate action, environment, resource efficiency and raw materials"
"875568";"LC-BAT-5-2019";"Research and innovation for advanced Li-ion cells (generation 3b)"
"793707";"MSCA-IF-2017";"Individual Fellowships"
"785495";"JTI-CS2-2017-CFP06-SYS-02-33";"Development of functionalizable materials"
"698494";"SFS-08-2015";"Resource-efficient eco-innovative food production and processing"
"689074";"MG-4.3-2015";"System modelling and life-cycle cost optimisation for waterborne assets"
"892213";"MSCA-IF-2019";"Individual Fellowships"
"101036970";"LC-GD-2-2-2020";"Develop and demonstrate a 100 MW electrolyser upscaling the link between renewables and commercial/industrial applications"
